invoice_id,seller_id,period_start,period_end,sales_amount,fees,credits_due,from_balance,total
49_20241021,49,2024-10-21,2024-10-27,401.77,126.82,0.0,1774.41996,274.95
49_20241028,49,2024-10-28,2024-11-03,0.0,0.0,0.0,2000.0,0.0
49_20241104,49,2024-11-04,2024-11-10,0.0,0.0,437.73,2000.0,-437.73
49_20241111,49,2024-11-11,2024-11-17,0.0,0.0,0.0,1562.27,0.0
49_20241118,49,2024-11-18,2024-11-24,0.0,0.0,482.03,1562.27,-482.03
49_20241125,49,2024-11-25,2024-12-01,0.0,0.0,0.0,1080.24,0.0
49_20241202,49,2024-12-02,2024-12-08,0.0,0.0,0.0,1080.24,0.0
49_20241209,49,2024-12-09,2024-12-15,0.0,0.0,665.84,1080.24,-665.84
49_20241216,49,2024-12-16,2024-12-22,0.0,0.0,0.0,414.4,0.0
49_20241223,49,2024-12-23,2024-12-29,0.0,0.0,0.0,414.4,0.0
49_20241230,49,2024-12-30,2025-01-05,0.0,0.0,0.0,414.4,0.0
49_20250106,49,2025-01-06,2025-01-12,0.0,0.0,0.0,414.4,0.0
49_20250113,49,2025-01-13,2025-01-19,0.0,0.0,0.0,414.4,0.0
49_20250120,49,2025-01-20,2025-01-26,0.0,0.0,0.0,414.4,0.0
49_20250127,49,2025-01-27,2025-02-02,0.0,0.0,0.0,414.4,0.0
49_20250203,49,2025-02-03,2025-02-09,0.0,0.0,0.0,414.4,0.0
49_20250210,49,2025-02-10,2025-02-16,0.0,0.0,0.0,414.4,0.0
49_20250217,49,2025-02-17,2025-02-23,0.0,0.0,0.0,414.4,0.0
49_20250224,49,2025-02-24,2025-03-02,0.0,0.0,0.0,414.4,0.0
49_20250303,49,2025-03-03,2025-03-09,0.0,0.0,0.0,414.4,0.0
49_20250310,49,2025-03-10,2025-03-16,106.92,27.28,0.0,414.4,79.64
49_20250317,49,2025-03-17,2025-03-23,0.0,0.0,0.0,494.0396,0.0
49_20250324,49,2025-03-24,2025-03-30,76.96,15.96,0.0,494.0396,60.9999
49_20250331,49,2025-03-31,2025-04-06,0.0,0.0,0.0,555.04,0.0
49_20250407,49,2025-04-07,2025-04-13,0.0,0.0,0.0,555.04,0.0
49_20250414,49,2025-04-14,2025-04-20,0.0,0.0,0.0,555.04,0.0
49_20250421,49,2025-04-21,2025-04-27,0.0,0.0,0.0,555.04,0.0
49_20250428,49,2025-04-28,2025-05-04,0.0,0.0,0.0,555.04,0.0
49_20250505,49,2025-05-05,2025-05-11,0.0,0.0,0.0,555.04,0.0
49_20250512,49,2025-05-12,2025-05-18,0.0,0.0,0.0,555.04,0.0
49_20250519,49,2025-05-19,2025-05-25,0.0,0.0,0.0,555.04,0.0
49_20250526,49,2025-05-26,2025-06-01,0.0,0.0,0.0,555.04,0.0
49_20250602,49,2025-06-02,2025-06-08,0.0,0.0,0.0,555.04,0.0
49_20250609,49,2025-06-09,2025-06-15,0.0,0.0,0.0,555.04,0.0
49_20250616,49,2025-06-16,2025-06-22,0.0,0.0,0.0,555.04,0.0
49_20250623,49,2025-06-23,2025-06-29,0.0,0.0,0.0,555.04,0.0
49_20250630,49,2025-06-30,2025-07-06,0.0,0.0,0.0,555.04,0.0
49_20250707,49,2025-07-07,2025-07-13,0.0,0.0,0.0,555.04,0.0
49_20250714,49,2025-07-14,2025-07-20,0.0,0.0,0.0,555.04,0.0
49_20250721,49,2025-07-21,2025-07-27,125.08,27.63,0.0,555.04,97.45
49_20250728,49,2025-07-28,2025-08-03,0.0,0.0,0.0,652.49,0.0
49_20250804,49,2025-08-04,2025-08-10,0.0,0.0,0.0,652.49,0.0
49_20250811,49,2025-08-11,2025-08-17,0.0,0.0,0.0,652.49,0.0
49_20250818,49,2025-08-18,2025-08-24,0.0,0.0,0.0,652.49,0.0
49_20250825,49,2025-08-25,2025-08-31,0.0,0.0,0.0,652.49,0.0
49_20250901,49,2025-09-01,2025-09-07,0.0,0.0,0.0,652.49,0.0
49_20250908,49,2025-09-08,2025-09-14,0.0,0.0,0.0,652.49,0.0
49_20250915,49,2025-09-15,2025-09-21,0.0,0.0,0.0,652.49,0.0
49_20250922,49,2025-09-22,2025-09-28,0.0,0.0,0.0,652.49,0.0
49_20250929,49,2025-09-29,2025-10-05,0.0,0.0,0.0,652.49,0.0
50_20240101,50,2024-01-01,2024-01-07,0.0,0.0,0.0,176.54,0.0
50_20240108,50,2024-01-08,2024-01-14,0.0,0.0,0.0,176.54,0.0
50_20240115,50,2024-01-15,2024-01-21,0.0,0.0,0.0,176.54,0.0
50_20240122,50,2024-01-22,2024-01-28,0.0,0.0,0.0,176.54,0.0
50_20240129,50,2024-01-29,2024-02-04,0.0,0.0,0.0,176.54,0.0
50_20240205,50,2024-02-05,2024-02-11,0.0,0.0,0.0,176.54,0.0
50_20240212,50,2024-02-12,2024-02-18,0.0,0.0,0.0,176.54,0.0
50_20240219,50,2024-02-19,2024-02-25,0.0,0.0,0.0,176.54,0.0
50_20240226,50,2024-02-26,2024-03-03,0.0,0.0,0.0,176.54,0.0
50_20240304,50,2024-03-04,2024-03-10,0.0,0.0,0.0,176.54,0.0
50_20240311,50,2024-03-11,2024-03-17,0.0,0.0,0.0,176.54,0.0
50_20240318,50,2024-03-18,2024-03-24,0.0,0.0,0.0,176.54,0.0
50_20240325,50,2024-03-25,2024-03-31,0.0,0.0,0.0,176.54,0.0
50_20240401,50,2024-04-01,2024-04-07,0.0,0.0,0.0,176.54,0.0
50_20240408,50,2024-04-08,2024-04-14,0.0,0.0,0.0,176.54,0.0
50_20240415,50,2024-04-15,2024-04-21,0.0,0.0,0.0,176.54,0.0
50_20240422,50,2024-04-22,2024-04-28,0.0,0.0,0.0,176.54,0.0
50_20240429,50,2024-04-29,2024-05-05,0.0,0.0,0.0,176.54,0.0
50_20240506,50,2024-05-06,2024-05-12,0.0,0.0,0.0,176.54,0.0
50_20240513,50,2024-05-13,2024-05-19,0.0,0.0,0.0,176.54,0.0
50_20240520,50,2024-05-20,2024-05-26,0.0,0.0,0.0,176.54,0.0
50_20240527,50,2024-05-27,2024-06-02,327.72,114.46,0.0,176.54,213.2605
50_20240603,50,2024-06-03,2024-06-09,44.06,15.22,0.0,389.8007,28.84003
50_20240610,50,2024-06-10,2024-06-16,117.83,21.8,0.0,418.6401,96.03
50_20240617,50,2024-06-17,2024-06-23,0.0,0.0,0.0,514.6701,0.0
50_20240624,50,2024-06-24,2024-06-30,0.0,0.0,0.0,514.6701,0.0
50_20240701,50,2024-07-01,2024-07-07,0.0,0.0,0.0,514.6701,0.0
50_20240708,50,2024-07-08,2024-07-14,0.0,0.0,0.0,514.6701,0.0
50_20240715,50,2024-07-15,2024-07-21,0.0,0.0,0.0,514.6701,0.0
50_20240722,50,2024-07-22,2024-07-28,74.44,14.49,651.61,514.6701,-591.6601
50_20240729,50,2024-07-29,2024-08-04,0.0,0.0,0.0,-76.9901,-76.9901
50_20240805,50,2024-08-05,2024-08-11,84.36,19.22,0.0,-153.9802,-88.8402
50_20240812,50,2024-08-12,2024-08-18,0.0,0.0,0.0,-242.8205,-242.8205
50_20240819,50,2024-08-19,2024-08-25,0.0,0.0,0.0,-485.6401,-485.6401
50_20240826,50,2024-08-26,2024-09-01,0.0,0.0,0.0,-971.2802,-971.2802
50_20240902,50,2024-09-02,2024-09-08,134.49,40.38,0.0,-1942.5604,-1848.4505
50_20240909,50,2024-09-09,2024-09-15,0.0,0.0,0.0,-2000.0,-2000.0
50_20240916,50,2024-09-16,2024-09-22,0.0,0.0,0.0,-2000.0,-2000.0
50_20240923,50,2024-09-23,2024-09-29,385.0804,59.02,0.0,-2000.0,-1673.94
50_20240930,50,2024-09-30,2024-10-06,170.94,43.81,0.0,-2000.0,-1872.87
50_20241007,50,2024-10-07,2024-10-13,41.51,12.15,0.0,-2000.0,-1970.64
50_20241014,50,2024-10-14,2024-10-20,0.0,0.0,0.0,-2000.0,-2000.0
50_20241021,50,2024-10-21,2024-10-27,0.0,0.0,0.0,-2000.0,-2000.0
50_20241028,50,2024-10-28,2024-11-03,0.0,0.0,0.0,-2000.0,-2000.0
50_20241104,50,2024-11-04,2024-11-10,0.0,0.0,783.23,-2000.0,-2783.23
50_20241111,50,2024-11-11,2024-11-17,0.0,0.0,0.0,-2000.0,-2000.0
50_20241118,50,2024-11-18,2024-11-24,0.0,0.0,0.0,-2000.0,-2000.0
50_20241125,50,2024-11-25,2024-12-01,0.0,0.0,0.0,-2000.0,-2000.0
50_20241202,50,2024-12-02,2024-12-08,0.0,0.0,0.0,-2000.0,-2000.0
50_20241209,50,2024-12-09,2024-12-15,0.0,0.0,0.0,-2000.0,-2000.0
50_20241216,50,2024-12-16,2024-12-22,0.0,0.0,0.0,-2000.0,-2000.0
50_20241223,50,2024-12-23,2024-12-29,0.0,0.0,0.0,-2000.0,-2000.0
50_20241230,50,2024-12-30,2025-01-05,43.53,10.09,0.0,-2000.0,-1966.56
50_20250106,50,2025-01-06,2025-01-12,64.65,18.67,0.0,-2000.0,-1954.02
50_20250113,50,2025-01-13,2025-01-19,0.0,0.0,0.0,-2000.0,-2000.0
50_20250120,50,2025-01-20,2025-01-26,0.0,0.0,0.0,-2000.0,-2000.0
50_20250127,50,2025-01-27,2025-02-02,132.5,31.46,0.0,-2000.0,-1898.96
50_20250203,50,2025-02-03,2025-02-09,0.0,0.0,0.0,-2000.0,-2000.0
50_20250210,50,2025-02-10,2025-02-16,0.0,0.0,0.0,-2000.0,-2000.0
50_20250217,50,2025-02-17,2025-02-23,0.0,0.0,0.0,-2000.0,-2000.0
50_20250224,50,2025-02-24,2025-03-02,0.0,0.0,0.0,-2000.0,-2000.0
50_20250303,50,2025-03-03,2025-03-09,0.0,0.0,0.0,-2000.0,-2000.0
50_20250310,50,2025-03-10,2025-03-16,0.0,0.0,0.0,-2000.0,-2000.0
50_20250317,50,2025-03-17,2025-03-23,0.0,0.0,0.0,-2000.0,-2000.0
50_20250324,50,2025-03-24,2025-03-30,0.0,0.0,0.0,-2000.0,-2000.0
50_20250331,50,2025-03-31,2025-04-06,292.76,39.35,0.0,-2000.0,-1746.59
50_20250407,50,2025-04-07,2025-04-13,103.0501,31.83,0.0,-2000.0,-1928.78
50_20250414,50,2025-04-14,2025-04-20,0.0,0.0,0.0,-2000.0,-2000.0
50_20250421,50,2025-04-21,2025-04-27,0.0,0.0,0.0,-2000.0,-2000.0
50_20250428,50,2025-04-28,2025-05-04,0.0,0.0,0.0,-2000.0,-2000.0
50_20250505,50,2025-05-05,2025-05-11,0.0,0.0,0.0,-2000.0,-2000.0
50_20250512,50,2025-05-12,2025-05-18,0.0,0.0,456.89,-2000.0,-2456.89
50_20250519,50,2025-05-19,2025-05-25,115.39,39.1,0.0,-2000.0,-1923.70998
50_20250526,50,2025-05-26,2025-06-01,0.0,0.0,0.0,-2000.0,-2000.0
50_20250602,50,2025-06-02,2025-06-08,337.73,77.05,0.0,-2000.0,-1739.3202
50_20250609,50,2025-06-09,2025-06-15,161.61,30.99,0.0,-2000.0,-1869.38
50_20250616,50,2025-06-16,2025-06-22,264.5396,86.54,0.0,-2000.0,-1822.0
50_20250623,50,2025-06-23,2025-06-29,0.0,0.0,0.0,-2000.0,-2000.0
50_20250630,50,2025-06-30,2025-07-06,11.82,3.12,0.0,-2000.0,-1991.3
50_20250707,50,2025-07-07,2025-07-13,0.0,0.0,0.0,-2000.0,-2000.0
50_20250714,50,2025-07-14,2025-07-20,0.0,0.0,654.41,-2000.0,-2654.41
50_20250721,50,2025-07-21,2025-07-27,0.0,0.0,0.0,-2000.0,-2000.0
50_20250728,50,2025-07-28,2025-08-03,0.0,0.0,0.0,-2000.0,-2000.0
50_20250804,50,2025-08-04,2025-08-10,0.0,0.0,0.0,-2000.0,-2000.0
50_20250811,50,2025-08-11,2025-08-17,0.0,0.0,0.0,-2000.0,-2000.0
50_20250818,50,2025-08-18,2025-08-24,0.0,0.0,0.0,-2000.0,-2000.0
50_20250825,50,2025-08-25,2025-08-31,71.14,14.74,0.0,-2000.0,-1943.6
50_20250901,50,2025-09-01,2025-09-07,0.0,0.0,0.0,-2000.0,-2000.0
50_20250908,50,2025-09-08,2025-09-14,0.0,0.0,0.0,-2000.0,-2000.0
50_20250915,50,2025-09-15,2025-09-21,0.0,0.0,0.0,-2000.0,-2000.0
50_20250922,50,2025-09-22,2025-09-28,0.0,0.0,0.0,-2000.0,-2000.0
50_20250929,50,2025-09-29,2025-10-05,0.0,0.0,0.0,-2000.0,-2000.0
51_20240101,51,2024-01-01,2024-01-07,0.0,0.0,0.0,157.94,0.0
51_20240108,51,2024-01-08,2024-01-14,0.0,0.0,0.0,157.94,0.0
51_20240115,51,2024-01-15,2024-01-21,53.43,6.35,0.0,157.94,47.08
51_20240122,51,2024-01-22,2024-01-28,0.0,0.0,0.0,205.0198,0.0
51_20240129,51,2024-01-29,2024-02-04,68.81,21.42,0.0,205.0198,47.39
51_20240205,51,2024-02-05,2024-02-11,146.46,19.39,0.0,252.4097,127.0701
51_20240212,51,2024-02-12,2024-02-18,0.0,0.0,0.0,379.4796,0.0
51_20240219,51,2024-02-19,2024-02-25,146.65,19.33,0.0,379.4796,127.3201
51_20240226,51,2024-02-26,2024-03-03,0.0,0.0,0.0,506.7995,0.0
51_20240304,51,2024-03-04,2024-03-10,93.46,29.26,0.0,506.7995,64.1999
51_20240311,51,2024-03-11,2024-03-17,0.0,0.0,0.0,571.0,0.0
51_20240318,51,2024-03-18,2024-03-24,0.0,0.0,0.0,571.0,0.0
51_20240325,51,2024-03-25,2024-03-31,0.0,0.0,0.0,571.0,0.0
51_20240401,51,2024-04-01,2024-04-07,0.0,0.0,0.0,571.0,0.0
51_20240408,51,2024-04-08,2024-04-14,0.0,0.0,0.0,571.0,0.0
51_20240415,51,2024-04-15,2024-04-21,0.0,0.0,0.0,571.0,0.0
51_20240422,51,2024-04-22,2024-04-28,75.56,10.07,0.0,571.0,65.4901
51_20240429,51,2024-04-29,2024-05-05,0.0,0.0,0.0,636.49,0.0
51_20240506,51,2024-05-06,2024-05-12,193.4802,66.68,0.0,636.49,126.8001
51_20240513,51,2024-05-13,2024-05-19,287.48,80.32,0.0,763.29,207.1603
51_20240520,51,2024-05-20,2024-05-26,0.0,0.0,0.0,970.45,0.0
51_20240527,51,2024-05-27,2024-06-02,0.0,0.0,0.0,970.45,0.0
51_20240603,51,2024-06-03,2024-06-09,36.3,3.65,0.0,970.45,32.65
51_20240610,51,2024-06-10,2024-06-16,25.66,8.5,0.0,1003.1,17.16
51_20240617,51,2024-06-17,2024-06-23,128.38,31.35,0.0,1020.26,97.03
51_20240624,51,2024-06-24,2024-06-30,0.0,0.0,0.0,1117.29,0.0
51_20240701,51,2024-07-01,2024-07-07,0.0,0.0,0.0,1117.29,0.0
51_20240708,51,2024-07-08,2024-07-14,0.0,0.0,0.0,1117.29,0.0
51_20240715,51,2024-07-15,2024-07-21,0.0,0.0,0.0,1117.29,0.0
51_20240722,51,2024-07-22,2024-07-28,0.0,0.0,0.0,1117.29,0.0
51_20240729,51,2024-07-29,2024-08-04,0.0,0.0,0.0,1117.29,0.0
51_20240805,51,2024-08-05,2024-08-11,0.0,0.0,0.0,1117.29,0.0
51_20240812,51,2024-08-12,2024-08-18,0.0,0.0,0.0,1117.29,0.0
51_20240819,51,2024-08-19,2024-08-25,0.0,0.0,0.0,1117.29,0.0
51_20240826,51,2024-08-26,2024-09-01,0.0,0.0,0.0,1117.29,0.0
51_20240902,51,2024-09-02,2024-09-08,0.0,0.0,0.0,1117.29,0.0
51_20240909,51,2024-09-09,2024-09-15,0.0,0.0,0.0,1117.29,0.0
51_20240916,51,2024-09-16,2024-09-22,89.76,12.83,0.0,1117.29,76.93
51_20240923,51,2024-09-23,2024-09-29,0.0,0.0,0.0,1194.22,0.0
51_20240930,51,2024-09-30,2024-10-06,127.75,37.12,0.0,1194.22,90.63
51_20241007,51,2024-10-07,2024-10-13,0.0,0.0,0.0,1284.85,0.0
51_20241014,51,2024-10-14,2024-10-20,29.1,8.71,0.0,1284.85,20.39
51_20241021,51,2024-10-21,2024-10-27,0.0,0.0,0.0,1305.24,0.0
51_20241028,51,2024-10-28,2024-11-03,0.0,0.0,0.0,1305.24,0.0
51_20241104,51,2024-11-04,2024-11-10,0.0,0.0,0.0,1305.24,0.0
51_20241111,51,2024-11-11,2024-11-17,0.0,0.0,0.0,1305.24,0.0
51_20241118,51,2024-11-18,2024-11-24,0.0,0.0,0.0,1305.24,0.0
51_20241125,51,2024-11-25,2024-12-01,0.0,0.0,0.0,1305.24,0.0
51_20241202,51,2024-12-02,2024-12-08,42.28,11.63,0.0,1305.24,30.65
51_20241209,51,2024-12-09,2024-12-15,0.0,0.0,0.0,1335.89,0.0
51_20241216,51,2024-12-16,2024-12-22,0.0,0.0,0.0,1335.89,0.0
51_20241223,51,2024-12-23,2024-12-29,0.0,0.0,0.0,1335.89,0.0
51_20241230,51,2024-12-30,2025-01-05,0.0,0.0,0.0,1335.89,0.0
51_20250106,51,2025-01-06,2025-01-12,0.0,0.0,0.0,1335.89,0.0
51_20250113,51,2025-01-13,2025-01-19,0.0,0.0,0.0,1335.89,0.0
51_20250120,51,2025-01-20,2025-01-26,0.0,0.0,0.0,1335.89,0.0
51_20250127,51,2025-01-27,2025-02-02,98.49,19.39,0.0,1335.89,79.1
51_20250203,51,2025-02-03,2025-02-09,0.0,0.0,0.0,1414.99,0.0
51_20250210,51,2025-02-10,2025-02-16,0.0,0.0,0.0,1414.99,0.0
51_20250217,51,2025-02-17,2025-02-23,0.0,0.0,0.0,1414.99,0.0
51_20250224,51,2025-02-24,2025-03-02,0.0,0.0,0.0,1414.99,0.0
51_20250303,51,2025-03-03,2025-03-09,111.81,35.77,0.0,1414.99,76.0399
51_20250310,51,2025-03-10,2025-03-16,0.0,0.0,0.0,1491.03,0.0
51_20250317,51,2025-03-17,2025-03-23,87.72,27.51,0.0,1491.03,60.20994
51_20250324,51,2025-03-24,2025-03-30,0.0,0.0,0.0,1551.24,0.0
51_20250331,51,2025-03-31,2025-04-06,0.0,0.0,0.0,1551.24,0.0
51_20250407,51,2025-04-07,2025-04-13,0.0,0.0,0.0,1551.24,0.0
51_20250414,51,2025-04-14,2025-04-20,0.0,0.0,0.0,1551.24,0.0
51_20250421,51,2025-04-21,2025-04-27,15.29,3.97,0.0,1551.24,11.31999
51_20250428,51,2025-04-28,2025-05-04,0.0,0.0,0.0,1562.56,0.0
51_20250505,51,2025-05-05,2025-05-11,0.0,0.0,0.0,1562.56,0.0
51_20250512,51,2025-05-12,2025-05-18,0.0,0.0,0.0,1562.56,0.0
51_20250519,51,2025-05-19,2025-05-25,0.0,0.0,0.0,1562.56,0.0
51_20250526,51,2025-05-26,2025-06-01,0.0,0.0,0.0,1562.56,0.0
51_20250602,51,2025-06-02,2025-06-08,56.49,19.76,0.0,1562.56,36.73004
51_20250609,51,2025-06-09,2025-06-15,97.74,11.33,0.0,1599.29,86.41
51_20250616,51,2025-06-16,2025-06-22,0.0,0.0,0.0,1685.7,0.0
51_20250623,51,2025-06-23,2025-06-29,121.4,33.51,0.0,1685.7,87.8901
51_20250630,51,2025-06-30,2025-07-06,0.0,0.0,0.0,1773.5901,0.0
51_20250707,51,2025-07-07,2025-07-13,0.0,0.0,0.0,1773.5901,0.0
51_20250714,51,2025-07-14,2025-07-20,0.0,0.0,0.0,1773.5901,0.0
51_20250721,51,2025-07-21,2025-07-27,0.0,0.0,0.0,1773.5901,0.0
51_20250728,51,2025-07-28,2025-08-03,0.0,0.0,0.0,1773.5901,0.0
51_20250804,51,2025-08-04,2025-08-10,105.5,14.5,0.0,1773.5901,91.0
51_20250811,51,2025-08-11,2025-08-17,0.0,0.0,0.0,1864.5901,0.0
51_20250818,51,2025-08-18,2025-08-24,0.0,0.0,0.0,1864.5901,0.0
51_20250825,51,2025-08-25,2025-08-31,0.0,0.0,0.0,1864.5901,0.0
51_20250901,51,2025-09-01,2025-09-07,0.0,0.0,0.0,1864.5901,0.0
51_20250908,51,2025-09-08,2025-09-14,74.85,14.4,0.0,1864.5901,60.44996
51_20250915,51,2025-09-15,2025-09-21,0.0,0.0,0.0,1925.0402,0.0
51_20250922,51,2025-09-22,2025-09-28,37.77,5.65,0.0,1925.0402,32.12005
51_20250929,51,2025-09-29,2025-10-05,0.0,0.0,0.0,1957.1603,0.0
52_20240101,52,2024-01-01,2024-01-07,0.0,0.0,0.0,119.77,0.0
52_20240108,52,2024-01-08,2024-01-14,0.0,0.0,0.0,119.77,0.0
52_20240115,52,2024-01-15,2024-01-21,0.0,0.0,0.0,119.77,0.0
52_20240122,52,2024-01-22,2024-01-28,0.0,0.0,0.0,119.77,0.0
52_20240129,52,2024-01-29,2024-02-04,0.0,0.0,0.0,119.77,0.0
52_20240205,52,2024-02-05,2024-02-11,12.54,3.43,0.0,119.77,9.11
52_20240212,52,2024-02-12,2024-02-18,0.0,0.0,0.0,128.88,0.0
52_20240219,52,2024-02-19,2024-02-25,0.0,0.0,0.0,128.88,0.0
52_20240226,52,2024-02-26,2024-03-03,0.0,0.0,0.0,128.88,0.0
52_20240304,52,2024-03-04,2024-03-10,0.0,0.0,0.0,128.88,0.0
52_20240311,52,2024-03-11,2024-03-17,0.0,0.0,0.0,128.88,0.0
52_20240318,52,2024-03-18,2024-03-24,0.0,0.0,0.0,128.88,0.0
52_20240325,52,2024-03-25,2024-03-31,0.0,0.0,0.0,128.88,0.0
52_20240401,52,2024-04-01,2024-04-07,0.0,0.0,0.0,128.88,0.0
52_20240408,52,2024-04-08,2024-04-14,0.0,0.0,0.0,128.88,0.0
52_20240415,52,2024-04-15,2024-04-21,132.72,34.54,0.0,128.88,98.18
52_20240422,52,2024-04-22,2024-04-28,0.0,0.0,0.0,227.06,0.0
52_20240429,52,2024-04-29,2024-05-05,0.0,0.0,0.0,227.06,0.0
52_20240506,52,2024-05-06,2024-05-12,0.0,0.0,0.0,227.06,0.0
52_20240513,52,2024-05-13,2024-05-19,0.0,0.0,0.0,227.06,0.0
52_20240520,52,2024-05-20,2024-05-26,526.47,132.33,0.0,227.06,394.14
52_20240527,52,2024-05-27,2024-06-02,456.6404,110.74,0.0,621.2,345.9003
52_20240603,52,2024-06-03,2024-06-09,948.829,160.07,0.0,967.101,788.76
52_20240610,52,2024-06-10,2024-06-16,0.0,0.0,0.0,1755.8601,0.0
52_20240617,52,2024-06-17,2024-06-23,0.0,0.0,0.0,1755.8601,0.0
52_20240624,52,2024-06-24,2024-06-30,0.0,0.0,0.0,1755.8601,0.0
52_20240701,52,2024-07-01,2024-07-07,0.0,0.0,0.0,1755.8601,0.0
52_20240708,52,2024-07-08,2024-07-14,20.82,3.76,0.0,1755.8601,17.06002
52_20240715,52,2024-07-15,2024-07-21,0.0,0.0,0.0,1772.92,0.0
52_20240722,52,2024-07-22,2024-07-28,68.98,13.32,0.0,1772.92,55.66004
52_20240729,52,2024-07-29,2024-08-04,0.0,0.0,0.0,1828.5802,0.0
52_20240805,52,2024-08-05,2024-08-11,0.0,0.0,676.11,1828.5802,-676.11
52_20240812,52,2024-08-12,2024-08-18,0.0,0.0,0.0,1152.4703,0.0
52_20240819,52,2024-08-19,2024-08-25,0.0,0.0,0.0,1152.4703,0.0
52_20240826,52,2024-08-26,2024-09-01,21.19,6.07,0.0,1152.4703,15.12001
52_20240902,52,2024-09-02,2024-09-08,0.0,0.0,0.0,1167.5901,0.0
52_20240909,52,2024-09-09,2024-09-15,125.81,23.04,0.0,1167.5901,102.7701
52_20240916,52,2024-09-16,2024-09-22,0.0,0.0,0.0,1270.3601,0.0
52_20240923,52,2024-09-23,2024-09-29,0.0,0.0,0.0,1270.3601,0.0
52_20240930,52,2024-09-30,2024-10-06,0.0,0.0,0.0,1270.3601,0.0
52_20241007,52,2024-10-07,2024-10-13,0.0,0.0,0.0,1270.3601,0.0
52_20241014,52,2024-10-14,2024-10-20,0.0,0.0,0.0,1270.3601,0.0
52_20241021,52,2024-10-21,2024-10-27,0.0,0.0,0.0,1270.3601,0.0
52_20241028,52,2024-10-28,2024-11-03,0.0,0.0,0.0,1270.3601,0.0
52_20241104,52,2024-11-04,2024-11-10,0.0,0.0,0.0,1270.3601,0.0
52_20241111,52,2024-11-11,2024-11-17,47.82,13.88,0.0,1270.3601,33.94
52_20241118,52,2024-11-18,2024-11-24,0.0,0.0,0.0,1304.302,0.0
52_20241125,52,2024-11-25,2024-12-01,0.0,0.0,0.0,1304.302,0.0
52_20241202,52,2024-12-02,2024-12-08,0.0,0.0,0.0,1304.302,0.0
52_20241209,52,2024-12-09,2024-12-15,0.0,0.0,0.0,1304.302,0.0
52_20241216,52,2024-12-16,2024-12-22,0.0,0.0,0.0,1304.302,0.0
52_20241223,52,2024-12-23,2024-12-29,23.12,4.62,0.0,1304.302,18.5
52_20241230,52,2024-12-30,2025-01-05,0.0,0.0,0.0,1322.802,0.0
52_20250106,52,2025-01-06,2025-01-12,0.0,0.0,0.0,1322.802,0.0
52_20250113,52,2025-01-13,2025-01-19,0.0,0.0,0.0,1322.802,0.0
52_20250120,52,2025-01-20,2025-01-26,0.0,0.0,0.0,1322.802,0.0
52_20250127,52,2025-01-27,2025-02-02,0.0,0.0,0.0,1322.802,0.0
52_20250203,52,2025-02-03,2025-02-09,0.0,0.0,0.0,1322.802,0.0
52_20250210,52,2025-02-10,2025-02-16,0.0,0.0,0.0,1322.802,0.0
52_20250217,52,2025-02-17,2025-02-23,0.0,0.0,0.0,1322.802,0.0
52_20250224,52,2025-02-24,2025-03-02,0.0,0.0,0.0,1322.802,0.0
52_20250303,52,2025-03-03,2025-03-09,0.0,0.0,0.0,1322.802,0.0
52_20250310,52,2025-03-10,2025-03-16,0.0,0.0,0.0,1322.802,0.0
52_20250317,52,2025-03-17,2025-03-23,0.0,0.0,0.0,1322.802,0.0
52_20250324,52,2025-03-24,2025-03-30,0.0,0.0,0.0,1322.802,0.0
52_20250331,52,2025-03-31,2025-04-06,0.0,0.0,0.0,1322.802,0.0
52_20250407,52,2025-04-07,2025-04-13,0.0,0.0,0.0,1322.802,0.0
52_20250414,52,2025-04-14,2025-04-20,0.0,0.0,0.0,1322.802,0.0
52_20250421,52,2025-04-21,2025-04-27,0.0,0.0,0.0,1322.802,0.0
52_20250428,52,2025-04-28,2025-05-04,0.0,0.0,0.0,1322.802,0.0
52_20250505,52,2025-05-05,2025-05-11,0.0,0.0,0.0,1322.802,0.0
52_20250512,52,2025-05-12,2025-05-18,0.0,0.0,0.0,1322.802,0.0
52_20250519,52,2025-05-19,2025-05-25,0.0,0.0,0.0,1322.802,0.0
52_20250526,52,2025-05-26,2025-06-01,0.0,0.0,0.0,1322.802,0.0
52_20250602,52,2025-06-02,2025-06-08,0.0,0.0,0.0,1322.802,0.0
52_20250609,52,2025-06-09,2025-06-15,0.0,0.0,0.0,1322.802,0.0
52_20250616,52,2025-06-16,2025-06-22,0.0,0.0,0.0,1322.802,0.0
52_20250623,52,2025-06-23,2025-06-29,0.0,0.0,0.0,1322.802,0.0
52_20250630,52,2025-06-30,2025-07-06,0.0,0.0,0.0,1322.802,0.0
52_20250707,52,2025-07-07,2025-07-13,32.98,8.24,0.0,1322.802,24.73995
52_20250714,52,2025-07-14,2025-07-20,0.0,0.0,0.0,1347.5402,0.0
52_20250721,52,2025-07-21,2025-07-27,0.0,0.0,0.0,1347.5402,0.0
52_20250728,52,2025-07-28,2025-08-03,0.0,0.0,0.0,1347.5402,0.0
52_20250804,52,2025-08-04,2025-08-10,0.0,0.0,0.0,1347.5402,0.0
52_20250811,52,2025-08-11,2025-08-17,47.09,14.4,0.0,1347.5402,32.69005
52_20250818,52,2025-08-18,2025-08-24,0.0,0.0,0.0,1380.2302,0.0
