invoice_id,item_type,amount
69_20240819,total,-2000.0
69_20240826,sales,0.0
69_20240826,fees,-0.0
69_20240826,credits_due,-0.0
69_20240826,from_balance,-2000.0
69_20240826,total,-2000.0
69_20240902,sales,72.34
69_20240902,fees,-15.4
69_20240902,credits_due,-0.0
69_20240902,from_balance,-2000.0
69_20240902,total,-1943.0600000000002
69_20240909,sales,0.0
69_20240909,fees,-0.0
69_20240909,credits_due,-0.0
69_20240909,from_balance,-2000.0
69_20240909,total,-2000.0
69_20240916,sales,0.0
69_20240916,fees,-0.0
69_20240916,credits_due,-0.0
69_20240916,from_balance,-2000.0
69_20240916,total,-2000.0
69_20240923,sales,14.75
69_20240923,fees,-3.15
69_20240923,credits_due,-0.0
69_20240923,from_balance,-2000.0
69_20240923,total,-1988.4
69_20240930,sales,0.0
69_20240930,fees,-0.0
69_20240930,credits_due,-0.0
69_20240930,from_balance,-2000.0
69_20240930,total,-2000.0
69_20241007,sales,0.0
69_20241007,fees,-0.0
69_20241007,credits_due,-0.0
69_20241007,from_balance,-2000.0
69_20241007,total,-2000.0
69_20241014,sales,0.0
69_20241014,fees,-0.0
69_20241014,credits_due,-0.0
69_20241014,from_balance,-2000.0
69_20241014,total,-2000.0
69_20241021,sales,0.0
69_20241021,fees,-0.0
69_20241021,credits_due,-0.0
69_20241021,from_balance,-2000.0
69_20241021,total,-2000.0
69_20241028,sales,0.0
69_20241028,fees,-0.0
69_20241028,credits_due,-0.0
69_20241028,from_balance,-2000.0
69_20241028,total,-2000.0
69_20241104,sales,0.0
69_20241104,fees,-0.0
69_20241104,credits_due,-0.0
69_20241104,from_balance,-2000.0
69_20241104,total,-2000.0
69_20241111,sales,0.0
69_20241111,fees,-0.0
69_20241111,credits_due,-0.0
69_20241111,from_balance,-2000.0
69_20241111,total,-2000.0
69_20241118,sales,0.0
69_20241118,fees,-0.0
69_20241118,credits_due,-0.0
69_20241118,from_balance,-2000.0
69_20241118,total,-2000.0
69_20241125,sales,0.0
69_20241125,fees,-0.0
69_20241125,credits_due,-0.0
69_20241125,from_balance,-2000.0
69_20241125,total,-2000.0
69_20241202,sales,42.1
69_20241202,fees,-6.78
69_20241202,credits_due,-0.0
69_20241202,from_balance,-2000.0
69_20241202,total,-1964.68
69_20241209,sales,0.0
69_20241209,fees,-0.0
69_20241209,credits_due,-0.0
69_20241209,from_balance,-2000.0
69_20241209,total,-2000.0
69_20241216,sales,0.0
69_20241216,fees,-0.0
69_20241216,credits_due,-0.0
69_20241216,from_balance,-2000.0
69_20241216,total,-2000.0
69_20241223,sales,0.0
69_20241223,fees,-0.0
69_20241223,credits_due,-0.0
69_20241223,from_balance,-2000.0
69_20241223,total,-2000.0
69_20241230,sales,0.0
69_20241230,fees,-0.0
69_20241230,credits_due,-0.0
69_20241230,from_balance,-2000.0
69_20241230,total,-2000.0
69_20250106,sales,0.0
69_20250106,fees,-0.0
69_20250106,credits_due,-0.0
69_20250106,from_balance,-2000.0
69_20250106,total,-2000.0
69_20250113,sales,0.0
69_20250113,fees,-0.0
69_20250113,credits_due,-0.0
69_20250113,from_balance,-2000.0
69_20250113,total,-2000.0
69_20250120,sales,0.0
69_20250120,fees,-0.0
69_20250120,credits_due,-0.0
69_20250120,from_balance,-2000.0
69_20250120,total,-2000.0
69_20250127,sales,102.31
69_20250127,fees,-16.29
69_20250127,credits_due,-0.0
69_20250127,from_balance,-2000.0
69_20250127,total,-1913.98
69_20250203,sales,0.0
69_20250203,fees,-0.0
69_20250203,credits_due,-0.0
69_20250203,from_balance,-2000.0
69_20250203,total,-2000.0
69_20250210,sales,0.0
69_20250210,fees,-0.0
69_20250210,credits_due,-0.0
69_20250210,from_balance,-2000.0
69_20250210,total,-2000.0
69_20250217,sales,69.96
69_20250217,fees,-15.1
69_20250217,credits_due,-0.0
69_20250217,from_balance,-2000.0
69_20250217,total,-1945.1399
69_20250224,sales,33.81
69_20250224,fees,-9.04
69_20250224,credits_due,-0.0
69_20250224,from_balance,-2000.0
69_20250224,total,-1975.23
69_20250303,sales,103.61
69_20250303,fees,-35.6
69_20250303,credits_due,-0.0
69_20250303,from_balance,-2000.0
69_20250303,total,-1931.99
69_20250310,sales,0.0
69_20250310,fees,-0.0
69_20250310,credits_due,-0.0
69_20250310,from_balance,-2000.0
69_20250310,total,-2000.0
69_20250317,sales,0.0
69_20250317,fees,-0.0
69_20250317,credits_due,-0.0
69_20250317,from_balance,-2000.0
69_20250317,total,-2000.0
69_20250324,sales,0.0
69_20250324,fees,-0.0
69_20250324,credits_due,-0.0
69_20250324,from_balance,-2000.0
69_20250324,total,-2000.0
69_20250331,sales,0.0
69_20250331,fees,-0.0
69_20250331,credits_due,-313.27
69_20250331,from_balance,-2000.0
69_20250331,total,-2313.27
69_20250407,sales,142.59
69_20250407,fees,-35.79
69_20250407,credits_due,-0.0
69_20250407,from_balance,-2000.0
69_20250407,total,-1893.2
69_20250414,sales,46.77
69_20250414,fees,-10.72
69_20250414,credits_due,-0.0
69_20250414,from_balance,-2000.0
69_20250414,total,-1963.95
69_20250421,sales,245.73000000000002
69_20250421,fees,-56.09
69_20250421,credits_due,-0.0
69_20250421,from_balance,-2000.0
69_20250421,total,-1810.3600000000001
69_20250428,sales,96.68
69_20250428,fees,-32.49
69_20250428,credits_due,-0.0
69_20250428,from_balance,-2000.0
69_20250428,total,-1935.81
69_20250505,sales,0.0
69_20250505,fees,-0.0
69_20250505,credits_due,-0.0
69_20250505,from_balance,-2000.0
69_20250505,total,-2000.0
69_20250512,sales,0.0
69_20250512,fees,-0.0
69_20250512,credits_due,-0.0
69_20250512,from_balance,-2000.0
69_20250512,total,-2000.0
69_20250519,sales,0.0
69_20250519,fees,-0.0
69_20250519,credits_due,-572.08
69_20250519,from_balance,-2000.0
69_20250519,total,-2572.08
69_20250526,sales,0.0
69_20250526,fees,-0.0
69_20250526,credits_due,-0.0
69_20250526,from_balance,-2000.0
69_20250526,total,-2000.0
69_20250602,sales,0.0
69_20250602,fees,-0.0
69_20250602,credits_due,-0.0
69_20250602,from_balance,-2000.0
69_20250602,total,-2000.0
69_20250609,sales,10.31
69_20250609,fees,-2.15
69_20250609,credits_due,-0.0
69_20250609,from_balance,-2000.0
69_20250609,total,-1991.8400000000001
69_20250616,sales,81.36
69_20250616,fees,-26.26
69_20250616,credits_due,-0.0
69_20250616,from_balance,-2000.0
69_20250616,total,-1944.9
69_20250623,sales,144.12
69_20250623,fees,-36.91
69_20250623,credits_due,-0.0
69_20250623,from_balance,-2000.0
69_20250623,total,-1892.79
69_20250630,sales,325.59997
69_20250630,fees,-69.77
69_20250630,credits_due,-0.0
69_20250630,from_balance,-2000.0
69_20250630,total,-1744.17
69_20250707,sales,195.34
69_20250707,fees,-43.82
69_20250707,credits_due,-0.0
69_20250707,from_balance,-2000.0
69_20250707,total,-1848.48
69_20250714,sales,52.48
69_20250714,fees,-10.01
69_20250714,credits_due,-0.0
69_20250714,from_balance,-2000.0
69_20250714,total,-1957.53
69_20250721,sales,0.0
69_20250721,fees,-0.0
69_20250721,credits_due,-0.0
69_20250721,from_balance,-2000.0
69_20250721,total,-2000.0
69_20250728,sales,0.0
69_20250728,fees,-0.0
69_20250728,credits_due,-0.0
69_20250728,from_balance,-2000.0
69_20250728,total,-2000.0
69_20250804,sales,0.0
69_20250804,fees,-0.0
69_20250804,credits_due,-0.0
69_20250804,from_balance,-2000.0
69_20250804,total,-2000.0
69_20250811,sales,0.0
69_20250811,fees,-0.0
69_20250811,credits_due,-0.0
69_20250811,from_balance,-2000.0
69_20250811,total,-2000.0
69_20250818,sales,0.0
69_20250818,fees,-0.0
69_20250818,credits_due,-0.0
69_20250818,from_balance,-2000.0
69_20250818,total,-2000.0
69_20250825,sales,0.0
69_20250825,fees,-0.0
69_20250825,credits_due,-668.37
69_20250825,from_balance,-2000.0
69_20250825,total,-2668.37
69_20250901,sales,103.47
69_20250901,fees,-15.57
69_20250901,credits_due,-0.0
69_20250901,from_balance,-2000.0
69_20250901,total,-1912.1
69_20250908,sales,85.3
69_20250908,fees,-12.74
69_20250908,credits_due,-0.0
69_20250908,from_balance,-2000.0
69_20250908,total,-1927.44
69_20250915,sales,0.0
69_20250915,fees,-0.0
69_20250915,credits_due,-0.0
69_20250915,from_balance,-2000.0
69_20250915,total,-2000.0
69_20250922,sales,0.0
69_20250922,fees,-0.0
69_20250922,credits_due,-0.0
69_20250922,from_balance,-2000.0
69_20250922,total,-2000.0
69_20250929,sales,0.0
69_20250929,fees,-0.0
69_20250929,credits_due,-0.0
69_20250929,from_balance,-2000.0
69_20250929,total,-2000.0
70_20240101,sales,0.0
70_20240101,fees,-0.0
70_20240101,credits_due,-0.0
70_20240101,from_balance,76.91
70_20240101,total,0.0
70_20240108,sales,0.0
70_20240108,fees,-0.0
70_20240108,credits_due,-0.0
70_20240108,from_balance,76.91
70_20240108,total,0.0
70_20240115,sales,0.0
70_20240115,fees,-0.0
70_20240115,credits_due,-0.0
70_20240115,from_balance,76.91
70_20240115,total,0.0
70_20240122,sales,0.0
70_20240122,fees,-0.0
70_20240122,credits_due,-0.0
70_20240122,from_balance,76.91
70_20240122,total,0.0
70_20240129,sales,0.0
70_20240129,fees,-0.0
70_20240129,credits_due,-0.0
70_20240129,from_balance,76.91
70_20240129,total,0.0
70_20240205,sales,17.77
70_20240205,fees,-3.01
70_20240205,credits_due,-0.0
70_20240205,from_balance,76.91
70_20240205,total,14.76
70_20240212,sales,0.0
70_20240212,fees,-0.0
70_20240212,credits_due,-0.0
70_20240212,from_balance,91.67
70_20240212,total,0.0
70_20240219,sales,105.9
70_20240219,fees,-17.1
70_20240219,credits_due,-0.0
70_20240219,from_balance,91.67
70_20240219,total,88.80000000000001
70_20240226,sales,0.0
70_20240226,fees,-0.0
70_20240226,credits_due,-0.0
70_20240226,from_balance,180.47000000000003
70_20240226,total,0.0
70_20240304,sales,0.0
70_20240304,fees,-0.0
70_20240304,credits_due,-0.0
70_20240304,from_balance,180.47000000000003
70_20240304,total,0.0
70_20240311,sales,0.0
70_20240311,fees,-0.0
70_20240311,credits_due,-0.0
70_20240311,from_balance,180.47000000000003
70_20240311,total,0.0
70_20240318,sales,0.0
70_20240318,fees,-0.0
70_20240318,credits_due,-0.0
70_20240318,from_balance,180.47000000000003
70_20240318,total,0.0
70_20240325,sales,0.0
70_20240325,fees,-0.0
70_20240325,credits_due,-0.0
70_20240325,from_balance,180.47000000000003
70_20240325,total,0.0
70_20240401,sales,0.0
70_20240401,fees,-0.0
70_20240401,credits_due,-0.0
70_20240401,from_balance,180.47000000000003
70_20240401,total,0.0
70_20240408,sales,0.0
70_20240408,fees,-0.0
70_20240408,credits_due,-0.0
70_20240408,from_balance,180.47000000000003
70_20240408,total,0.0
70_20240415,sales,0.0
70_20240415,fees,-0.0
70_20240415,credits_due,-0.0
70_20240415,from_balance,180.47000000000003
70_20240415,total,0.0
70_20240422,sales,0.0
70_20240422,fees,-0.0
70_20240422,credits_due,-0.0
70_20240422,from_balance,180.47000000000003
70_20240422,total,0.0
70_20240429,sales,0.0
70_20240429,fees,-0.0
70_20240429,credits_due,-0.0
70_20240429,from_balance,180.47000000000003
70_20240429,total,0.0
70_20240506,sales,0.0
70_20240506,fees,-0.0
70_20240506,credits_due,-0.0
70_20240506,from_balance,180.47000000000003
70_20240506,total,0.0
70_20240513,sales,0.0
70_20240513,fees,-0.0
70_20240513,credits_due,-0.0
70_20240513,from_balance,180.47000000000003
70_20240513,total,0.0
70_20240520,sales,0.0
70_20240520,fees,-0.0
70_20240520,credits_due,-0.0
70_20240520,from_balance,180.47000000000003
70_20240520,total,0.0
70_20240527,sales,0.0
70_20240527,fees,-0.0
70_20240527,credits_due,-0.0
70_20240527,from_balance,180.47000000000003
70_20240527,total,0.0
70_20240603,sales,0.0
70_20240603,fees,-0.0
70_20240603,credits_due,-0.0
70_20240603,from_balance,180.47000000000003
70_20240603,total,0.0
70_20240610,sales,183.3
70_20240610,fees,-25.82
70_20240610,credits_due,-0.0
70_20240610,from_balance,180.47000000000003
70_20240610,total,157.48000000000002
70_20240617,sales,0.0
70_20240617,fees,-0.0
70_20240617,credits_due,-0.0
70_20240617,from_balance,337.95000000000005
70_20240617,total,0.0
70_20240624,sales,297.86
70_20240624,fees,-42.98
70_20240624,credits_due,-0.0
70_20240624,from_balance,337.95000000000005
70_20240624,total,254.88000000000002
70_20240701,sales,105.66
70_20240701,fees,-27.71
70_20240701,credits_due,-0.0
70_20240701,from_balance,592.83
70_20240701,total,77.94999
70_20240708,sales,0.0
70_20240708,fees,-0.0
70_20240708,credits_due,-0.0
70_20240708,from_balance,670.78
70_20240708,total,0.0
70_20240715,sales,0.0
70_20240715,fees,-0.0
70_20240715,credits_due,-0.0
70_20240715,from_balance,670.78
70_20240715,total,0.0
70_20240722,sales,0.0
70_20240722,fees,-0.0
70_20240722,credits_due,-0.0
70_20240722,from_balance,670.78
70_20240722,total,0.0
70_20240729,sales,62.46
70_20240729,fees,-18.26
70_20240729,credits_due,-0.0
70_20240729,from_balance,670.78
70_20240729,total,44.2
70_20240805,sales,178.99
70_20240805,fees,-47.16
70_20240805,credits_due,-0.0
70_20240805,from_balance,714.98
70_20240805,total,131.83
70_20240812,sales,701.9100000000001
70_20240812,fees,-160.45
70_20240812,credits_due,-239.29
70_20240812,from_balance,846.8100000000001
70_20240812,total,302.1700000000001
70_20240819,sales,204.18
70_20240819,fees,-61.13
70_20240819,credits_due,-0.0
70_20240819,from_balance,1148.98
70_20240819,total,143.05
70_20240826,sales,0.0
70_20240826,fees,-0.0
70_20240826,credits_due,-0.0
70_20240826,from_balance,1292.03
70_20240826,total,0.0
70_20240902,sales,0.0
70_20240902,fees,-0.0
70_20240902,credits_due,-754.06
70_20240902,from_balance,1292.03
70_20240902,total,-754.06
70_20240909,sales,0.0
70_20240909,fees,-0.0
70_20240909,credits_due,-0.0
70_20240909,from_balance,537.97
70_20240909,total,0.0
70_20240916,sales,0.0
70_20240916,fees,-0.0
70_20240916,credits_due,-0.0
70_20240916,from_balance,537.97
70_20240916,total,0.0
70_20240923,sales,0.0
70_20240923,fees,-0.0
70_20240923,credits_due,-0.0
70_20240923,from_balance,537.97
70_20240923,total,0.0
70_20240930,sales,0.0
70_20240930,fees,-0.0
70_20240930,credits_due,-0.0
70_20240930,from_balance,537.97
70_20240930,total,0.0
70_20241007,sales,0.0
70_20241007,fees,-0.0
70_20241007,credits_due,-0.0
70_20241007,from_balance,537.97
70_20241007,total,0.0
70_20241014,sales,0.0
70_20241014,fees,-0.0
70_20241014,credits_due,-0.0
70_20241014,from_balance,537.97
70_20241014,total,0.0
70_20241021,sales,0.0
70_20241021,fees,-0.0
70_20241021,credits_due,-0.0
70_20241021,from_balance,537.97
70_20241021,total,0.0
70_20241028,sales,0.0
70_20241028,fees,-0.0
70_20241028,credits_due,-0.0
70_20241028,from_balance,537.97
70_20241028,total,0.0
70_20241104,sales,0.0
70_20241104,fees,-0.0
70_20241104,credits_due,-0.0
70_20241104,from_balance,537.97
70_20241104,total,0.0
70_20241111,sales,0.0
70_20241111,fees,-0.0
70_20241111,credits_due,-0.0
70_20241111,from_balance,537.97
70_20241111,total,0.0
70_20241118,sales,0.0
70_20241118,fees,-0.0
70_20241118,credits_due,-0.0
70_20241118,from_balance,537.97
70_20241118,total,0.0
70_20241125,sales,0.0
70_20241125,fees,-0.0
70_20241125,credits_due,-0.0
70_20241125,from_balance,537.97
70_20241125,total,0.0
70_20241202,sales,0.0
70_20241202,fees,-0.0
70_20241202,credits_due,-0.0
70_20241202,from_balance,537.97
70_20241202,total,0.0
70_20241209,sales,159.32
70_20241209,fees,-41.41
70_20241209,credits_due,-0.0
70_20241209,from_balance,537.97
70_20241209,total,117.91
70_20241216,sales,199.21
70_20241216,fees,-43.79
70_20241216,credits_due,-0.0
70_20241216,from_balance,655.88
70_20241216,total,155.42000000000002
70_20241223,sales,300.14
70_20241223,fees,-54.85
70_20241223,credits_due,-0.0
70_20241223,from_balance,811.3
70_20241223,total,245.29
70_20241230,sales,0.0
70_20241230,fees,-0.0
70_20241230,credits_due,-0.0
70_20241230,from_balance,1056.59
70_20241230,total,0.0
70_20250106,sales,0.0
70_20250106,fees,-0.0
70_20250106,credits_due,-0.0
70_20250106,from_balance,1056.59
70_20250106,total,0.0
70_20250113,sales,0.0
70_20250113,fees,-0.0
70_20250113,credits_due,-0.0
70_20250113,from_balance,1056.59
70_20250113,total,0.0
70_20250120,sales,0.0
70_20250120,fees,-0.0
70_20250120,credits_due,-0.0
70_20250120,from_balance,1056.59
70_20250120,total,0.0
70_20250127,sales,0.0
70_20250127,fees,-0.0
70_20250127,credits_due,-0.0
70_20250127,from_balance,1056.59
70_20250127,total,0.0
70_20250203,sales,0.0
70_20250203,fees,-0.0
70_20250203,credits_due,-0.0
70_20250203,from_balance,1056.59
70_20250203,total,0.0
70_20250210,sales,0.0
70_20250210,fees,-0.0
70_20250210,credits_due,-0.0
70_20250210,from_balance,1056.59
70_20250210,total,0.0
70_20250217,sales,0.0
70_20250217,fees,-0.0
70_20250217,credits_due,-0.0
70_20250217,from_balance,1056.59
70_20250217,total,0.0
70_20250224,sales,0.0
70_20250224,fees,-0.0
70_20250224,credits_due,-0.0
70_20250224,from_balance,1056.59
70_20250224,total,0.0
70_20250303,sales,0.0
70_20250303,fees,-0.0
70_20250303,credits_due,-0.0
70_20250303,from_balance,1056.59
70_20250303,total,0.0
70_20250310,sales,0.0
70_20250310,fees,-0.0
70_20250310,credits_due,-0.0
70_20250310,from_balance,1056.59
70_20250310,total,0.0
70_20250317,sales,0.0
70_20250317,fees,-0.0
70_20250317,credits_due,-0.0
70_20250317,from_balance,1056.59
70_20250317,total,0.0
70_20250324,sales,0.0
70_20250324,fees,-0.0
70_20250324,credits_due,-0.0
70_20250324,from_balance,1056.59
70_20250324,total,0.0
70_20250331,sales,0.0
70_20250331,fees,-0.0
70_20250331,credits_due,-0.0
70_20250331,from_balance,1056.59
70_20250331,total,0.0
70_20250407,sales,0.0
70_20250407,fees,-0.0
70_20250407,credits_due,-0.0
70_20250407,from_balance,1056.59
70_20250407,total,0.0
70_20250414,sales,34.86
70_20250414,fees,-9.17
70_20250414,credits_due,-0.0
70_20250414,from_balance,1056.59
70_20250414,total,25.689998
70_20250421,sales,0.0
70_20250421,fees,-0.0
70_20250421,credits_due,-0.0
70_20250421,from_balance,1082.28
70_20250421,total,0.0
70_20250428,sales,144.91
70_20250428,fees,-26.64
70_20250428,credits_due,-0.0
70_20250428,from_balance,1082.28
70_20250428,total,118.27
70_20250505,sales,0.0
70_20250505,fees,-0.0
70_20250505,credits_due,-0.0
70_20250505,from_balance,1200.55
70_20250505,total,0.0
70_20250512,sales,0.0
70_20250512,fees,-0.0
70_20250512,credits_due,-0.0
70_20250512,from_balance,1200.55
70_20250512,total,0.0
70_20250519,sales,0.0
70_20250519,fees,-0.0
70_20250519,credits_due,-0.0
70_20250519,from_balance,1200.55
70_20250519,total,0.0
70_20250526,sales,0.0
70_20250526,fees,-0.0
70_20250526,credits_due,-0.0
70_20250526,from_balance,1200.55
70_20250526,total,0.0
70_20250602,sales,0.0
70_20250602,fees,-0.0
70_20250602,credits_due,-0.0
70_20250602,from_balance,1200.55
70_20250602,total,0.0
70_20250609,sales,0.0
70_20250609,fees,-0.0
70_20250609,credits_due,-0.0
70_20250609,from_balance,1200.55
70_20250609,total,0.0
70_20250616,sales,0.0
70_20250616,fees,-0.0
70_20250616,credits_due,-0.0
70_20250616,from_balance,1200.55
70_20250616,total,0.0
70_20250623,sales,0.0
70_20250623,fees,-0.0
70_20250623,credits_due,-0.0
70_20250623,from_balance,1200.55
70_20250623,total,0.0
70_20250630,sales,0.0
70_20250630,fees,-0.0
70_20250630,credits_due,-0.0
70_20250630,from_balance,1200.55
70_20250630,total,0.0
70_20250707,sales,0.0
70_20250707,fees,-0.0
70_20250707,credits_due,-0.0
70_20250707,from_balance,1200.55
70_20250707,total,0.0
70_20250714,sales,0.0
70_20250714,fees,-0.0
70_20250714,credits_due,-0.0
70_20250714,from_balance,1200.55
70_20250714,total,0.0
70_20250721,sales,0.0
70_20250721,fees,-0.0
70_20250721,credits_due,-0.0
70_20250721,from_balance,1200.55
70_20250721,total,0.0
70_20250728,sales,0.0
70_20250728,fees,-0.0
70_20250728,credits_due,-0.0
70_20250728,from_balance,1200.55
70_20250728,total,0.0
70_20250804,sales,0.0
70_20250804,fees,-0.0
70_20250804,credits_due,-0.0
70_20250804,from_balance,1200.55
70_20250804,total,0.0
70_20250811,sales,0.0
70_20250811,fees,-0.0
70_20250811,credits_due,-0.0
70_20250811,from_balance,1200.55
70_20250811,total,0.0
70_20250818,sales,133.04
70_20250818,fees,-43.64
70_20250818,credits_due,-0.0
70_20250818,from_balance,1200.55
70_20250818,total,89.39999
70_20250825,sales,0.0
70_20250825,fees,-0.0
70_20250825,credits_due,-0.0
70_20250825,from_balance,1289.95
70_20250825,total,0.0
70_20250901,sales,0.0
70_20250901,fees,-0.0
70_20250901,credits_due,-0.0
